Account Name,Var 1,Var 2,Var 3,Var N,01/2018,02/2018,03/2018,04/2018,05/2018,06/2018,07/2018,08/2018,09/2018,10/2018,11/2018,12/2018,01/2019,02/2019,03/2019,04/2019,05/2019,06/2019,07/2019,08/2019,09/2019,10/2019,11/2019,12/2019,01/2020,02/2020,03/2020,04/2020,05/2020,06/2020,07/2020,08/2020,09/2020,10/2020,11/2020,12/2020,01/2021,02/2021,03/2021,04/2021,05/2021
207,EMEA,Financial Services,Enterprise,,,,,,,,,,,,,,,,"$174,184","$174,184","$174,184","$174,184","$174,184","$174,184","$174,184","$174,184","$174,184","$174,184","$174,184","$174,184","$174,184","$174,184","$174,184","$174,184","$174,184","$174,184","$174,184","$174,184","$174,184","$174,184","$174,184","$174,184","$174,184","$174,184","$174,184"
208,North America,Financial Services,Middle Market,,,,,,,,,,,,,,,,"$943,793","$943,793","$943,793","$943,793","$943,793","$943,793","$943,793","$943,793","$943,793","$943,793","$943,793","$943,793","$943,793","$943,793","$943,793","$943,793","$943,793","$943,793","$943,793","$943,793","$943,793","$943,793","$943,793","$943,793","$943,793","$943,793","$943,793"
209,APAC,Financial Services,SMB,,,,,,,,,,,,,,,,"$382,185","$382,185","$382,185","$382,185","$382,185","$382,185","$382,185","$382,185","$382,185","$382,185","$382,185","$382,185","$382,185","$382,185","$382,185","$382,185","$382,185","$382,185","$382,185","$382,185","$382,185","$382,185","$382,185","$382,185","$382,185","$382,185","$382,185"
210,EMEA,Financial Services,SMB,,,,,,,,,,,,,,,,"$311,121","$311,121","$311,121","$311,121","$311,121","$311,121","$311,121","$311,121","$311,121","$311,121","$311,121","$311,121","$311,121","$311,121","$311,121","$311,121","$311,121","$311,121","$311,121","$311,121","$311,121","$311,121","$311,121","$311,121","$311,121","$311,121","$311,121"
211,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,"$910,390","$910,390","$910,390","$910,390","$910,390","$910,390","$910,390","$910,390","$910,390","$910,390","$910,390","$910,390","$910,390","$910,390","$910,390","$910,390","$910,390","$910,390","$910,390","$910,390","$910,390","$910,390","$910,390","$910,390","$910,390","$910,390","$910,390"
212,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,"$420,051","$420,051","$420,051","$420,051","$420,051","$420,051","$420,051","$420,051","$420,051","$420,051","$420,051","$420,051","$420,051","$420,051","$420,051","$420,051","$420,051","$420,051","$420,051","$420,051","$420,051","$420,051","$420,051","$420,051","$420,051","$420,051","$420,051"
213,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,"$640,388","$640,388","$640,388","$640,388","$640,388","$640,388","$640,388","$640,388","$640,388","$640,388","$640,388","$640,388","$640,388","$640,388","$640,388","$640,388","$640,388","$640,388","$640,388","$640,388","$640,388","$640,388","$640,388","$640,388","$640,388","$640,388","$640,388"
214,EMEA,Travel,Enterprise,,,,,,,,,,,,,,,,"$45,036","$45,036","$45,036","$45,036","$45,036","$45,036","$45,036","$45,036","$45,036","$45,036","$45,036","$45,036","$45,036","$45,036","$45,036","$45,036","$45,036","$45,036","$45,036","$45,036","$45,036","$45,036","$45,036","$45,036","$45,036","$45,036","$45,036"
215,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,"$440,192","$440,192","$440,192","$440,192","$440,192","$440,192","$440,192","$440,192","$440,192","$440,192","$440,192","$440,192","$440,192","$440,192","$440,192","$440,192","$440,192","$440,192","$440,192","$440,192","$440,192","$440,192","$440,192","$440,192","$440,192","$440,192","$440,192"
216,North America,Healthcare,Middle Market,,,,,,,,,,,,,,,,"$896,443","$896,443","$896,443","$896,443","$896,443","$896,443","$896,443","$896,443","$896,443","$896,443","$896,443","$896,443","$896,443","$896,443","$896,443","$896,443","$896,443","$896,443","$896,443","$896,443","$896,443","$896,443","$896,443","$896,443","$896,443","$896,443","$896,443"
217,APAC,Travel,Middle Market,,,,,,,,,,,,,,,,"$565,667","$565,667","$565,667","$565,667","$565,667","$565,667","$565,667","$565,667","$565,667","$565,667","$565,667","$565,667","$565,667","$565,667","$565,667","$565,667","$565,667","$565,667","$565,667","$565,667","$565,667","$565,667","$565,667","$565,667","$565,667","$565,667","$565,667"
218,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,"$649,262","$649,262","$649,262","$649,262","$649,262","$649,262","$649,262","$649,262","$649,262","$649,262","$649,262","$649,262","$649,262","$649,262","$649,262","$649,262","$649,262","$649,262","$649,262","$649,262","$649,262","$649,262","$649,262","$649,262","$649,262","$649,262","$649,262"
219,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,"$353,076","$353,076","$353,076","$353,076","$353,076","$353,076","$353,076","$353,076","$353,076","$353,076","$353,076","$353,076","$353,076","$353,076","$353,076","$353,076","$353,076","$353,076","$353,076","$353,076","$353,076","$353,076","$353,076","$353,076","$353,076","$353,076","$353,076"
220,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,"$143,931","$143,931","$143,931","$143,931","$143,931","$143,931","$143,931","$143,931","$143,931","$143,931","$143,931","$143,931","$143,931","$143,931","$143,931","$143,931","$143,931","$143,931","$143,931","$143,931","$143,931","$143,931","$143,931","$143,931","$143,931","$143,931","$143,931"
221,APAC,Financial Services,Middle Market,,,,,,,,,,,,,,,,"$629,792","$629,792","$629,792","$629,792","$629,792","$629,792","$629,792","$629,792","$629,792","$629,792","$629,792","$629,792","$629,792","$629,792","$629,792","$629,792","$629,792","$629,792","$629,792","$629,792","$629,792","$629,792","$629,792","$629,792","$629,792","$629,792","$629,792"
222,North America,Healthcare,Enterprise,,,,,,,,,,,,,,,,"$134,509","$134,509","$134,509","$134,509","$134,509","$134,509","$134,509","$134,509","$134,509","$134,509","$134,509","$134,509","$134,509","$134,509","$134,509","$134,509","$134,509","$134,509","$134,509","$134,509","$134,509","$134,509","$134,509","$134,509","$161,411","$161,411","$161,411"
223,EMEA,Travel,Enterprise,,,,,,,,,,,,,,,,"$598,233","$598,233","$598,233","$598,233","$598,233","$598,233","$598,233","$598,233","$598,233","$598,233","$598,233","$598,233","$598,233","$598,233","$598,233","$598,233","$598,233","$598,233","$598,233","$598,233","$598,233","$598,233","$598,233","$598,233","$717,880","$717,880","$717,880"
224,North America,Travel,Enterprise,,,,,,,,,,,,,,,,"$224,464","$224,464","$224,464","$224,464","$224,464","$224,464","$224,464","$224,464","$224,464","$224,464","$224,464","$224,464","$224,464","$224,464","$224,464","$224,464","$224,464","$224,464","$224,464","$224,464","$224,464","$224,464","$224,464","$224,464","$269,357","$269,357","$269,357"
225,North America,Financial Services,Enterprise,,,,,,,,,,,,,,,,"$144,530","$144,530","$144,530","$144,530","$144,530","$144,530","$144,530","$144,530","$144,530","$144,530","$144,530","$144,530","$144,530","$144,530","$144,530","$144,530","$144,530","$144,530","$144,530","$144,530","$144,530","$144,530","$144,530","$144,530","$173,436","$173,436","$173,436"
226,North America,Travel,Enterprise,,,,,,,,,,,,,,,,"$51,228","$51,228","$51,228","$51,228","$51,228","$51,228","$51,228","$51,228","$51,228","$51,228","$51,228","$51,228","$51,228","$51,228","$51,228","$51,228","$51,228","$51,228","$51,228","$51,228","$51,228","$51,228","$51,228","$51,228","$61,474","$61,474","$61,474"
227,North America,Travel,Enterprise,,,,,,,,,,,,,,,,"$752,033","$752,033","$752,033","$752,033","$752,033","$752,033","$752,033","$752,033","$752,033","$752,033","$752,033","$752,033","$1,015,245","$1,015,245","$1,015,245","$1,015,245","$1,015,245","$1,015,245","$1,015,245","$1,015,245","$1,015,245","$1,015,245","$1,015,245","$1,015,245",0,0,0
228,APAC,Travel,Middle Market,,,,,,,,,,,,,,,,"$671,067","$671,067","$671,067","$671,067","$671,067","$671,067","$671,067","$671,067","$671,067","$671,067","$671,067","$671,067","$905,940","$905,940","$905,940","$905,940","$905,940","$905,940","$905,940","$905,940","$905,940","$905,940","$905,940","$905,940",0,0,0
229,North America,Travel,Middle Market,,,,,,,,,,,,,,,,"$285,989","$285,989","$285,989","$285,989","$285,989","$285,989","$285,989","$285,989","$285,989","$285,989","$285,989","$285,989","$386,085","$386,085","$386,085","$386,085","$386,085","$386,085","$386,085","$386,085","$386,085","$386,085","$386,085","$386,085",0,0,0
230,EMEA,Travel,Middle Market,,,,,,,,,,,,,,,,"$19,778","$19,778","$19,778","$19,778","$19,778","$19,778","$19,778","$19,778","$19,778","$19,778","$19,778","$19,778","$26,700","$26,700","$26,700","$26,700","$26,700","$26,700","$26,700","$26,700","$26,700","$26,700","$26,700","$26,700",0,0,0
231,APAC,Healthcare,Middle Market,,,,,,,,,,,,,,,,"$384,127","$384,127","$384,127","$384,127","$384,127","$384,127","$384,127","$384,127","$384,127","$384,127","$384,127","$384,127","$518,571","$518,571","$518,571","$518,571","$518,571","$518,571","$518,571","$518,571","$518,571","$518,571","$518,571","$518,571",0,0,0
232,EMEA,Travel,Middle Market,,,,,,,,,,,,,,,,"$184,421","$184,421","$184,421","$184,421","$184,421","$184,421","$184,421","$184,421","$184,421","$184,421","$184,421","$184,421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,"$869,896","$869,896","$869,896","$869,896","$869,896","$869,896","$869,896","$869,896","$869,896","$869,896","$869,896","$869,896",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,North America,Healthcare,Middle Market,,,,,,,,,,,,,,,,"$204,044","$204,044","$204,044","$204,044","$204,044","$204,044","$204,044","$204,044","$204,044","$204,044","$204,044","$204,044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,North America,Healthcare,Enterprise,,,,,,,,,,,,,,,,"$486,272","$486,272","$486,272","$486,272","$486,272","$486,272","$486,272","$486,272","$486,272","$486,272","$486,272","$486,272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,North America,Travel,Middle Market,,,,,,,,,,,,,,,,,"$53,971","$53,971","$53,971","$53,971","$53,971","$53,971","$53,971","$53,971","$53,971","$53,971","$53,971","$53,971",0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,EMEA,Healthcare,Enterprise,,,,,,,,,,,,,,,,,"$375,655","$375,655","$375,655","$375,655","$375,655","$375,655","$375,655","$375,655","$375,655","$375,655","$375,655","$375,655",0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,APAC,Healthcare,Enterprise,,,,,,,,,,,,,,,,,"$269,297","$269,297","$269,297","$269,297","$269,297","$269,297","$269,297","$269,297","$269,297","$269,297","$269,297","$269,297",0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,APAC,Financial Services,SMB,,,,,,,,,,,,,,,,,"$851,955","$851,955","$851,955","$851,955","$851,955","$851,955","$851,955","$851,955","$851,955","$851,955","$851,955","$851,955",0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,APAC,Healthcare,Enterprise,,,,,,,,,,,,,,,,,"$548,031","$548,031","$548,031","$548,031","$548,031","$548,031","$548,031","$548,031","$548,031","$548,031","$548,031","$548,031",0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,North America,Travel,Middle Market,,,,,,,,,,,,,,,,,"$47,756","$47,756","$47,756","$47,756","$47,756","$47,756","$47,756","$47,756","$47,756","$47,756","$47,756","$47,756",0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,,"$227,065","$227,065","$227,065","$227,065","$227,065","$227,065","$227,065","$227,065","$227,065","$227,065","$227,065","$227,065","$272,478","$272,478","$272,478","$272,478","$272,478","$272,478","$272,478","$272,478","$272,478","$272,478","$272,478","$272,478","$299,726","$299,726"
243,APAC,Travel,SMB,,,,,,,,,,,,,,,,,"$59,864","$59,864","$59,864","$59,864","$59,864","$59,864","$59,864","$59,864","$59,864","$59,864","$59,864","$59,864","$71,837","$71,837","$71,837","$71,837","$71,837","$71,837","$71,837","$71,837","$71,837","$71,837","$71,837","$71,837","$79,020","$79,020"
244,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,,"$622,234","$622,234","$622,234","$622,234","$622,234","$622,234","$622,234","$622,234","$622,234","$622,234","$622,234","$622,234","$746,681","$746,681","$746,681","$746,681","$746,681","$746,681","$746,681","$746,681","$746,681","$746,681","$746,681","$746,681","$821,349","$821,349"
245,North America,Travel,SMB,,,,,,,,,,,,,,,,,"$799,787","$799,787","$799,787","$799,787","$799,787","$799,787","$799,787","$799,787","$799,787","$799,787","$799,787","$799,787","$959,744","$959,744","$959,744","$959,744","$959,744","$959,744","$959,744","$959,744","$959,744","$959,744","$959,744","$959,744","$1,055,719","$1,055,719"
246,North America,Healthcare,SMB,,,,,,,,,,,,,,,,,"$465,048","$465,048","$465,048","$465,048","$465,048","$465,048","$465,048","$465,048","$465,048","$465,048","$465,048","$465,048","$558,058","$558,058","$558,058","$558,058","$558,058","$558,058","$558,058","$558,058","$558,058","$558,058","$558,058","$558,058","$613,863","$613,863"
247,APAC,Travel,Middle Market,,,,,,,,,,,,,,,,,"$670,157","$670,157","$670,157","$670,157","$670,157","$670,157","$670,157","$670,157","$670,157","$670,157","$670,157","$670,157","$804,188","$804,188","$804,188","$804,188","$804,188","$804,188","$804,188","$804,188","$804,188","$804,188","$804,188","$804,188","$884,607","$884,607"
248,EMEA,Travel,Enterprise,,,,,,,,,,,,,,,,,"$979,002","$979,002","$979,002","$979,002","$979,002","$979,002","$979,002","$979,002","$979,002","$979,002","$979,002","$979,002","$1,174,802","$1,174,802","$1,174,802","$1,174,802","$1,174,802","$1,174,802","$1,174,802","$1,174,802","$1,174,802","$1,174,802","$1,174,802","$1,174,802","$1,292,283","$1,292,283"
249,APAC,Healthcare,Middle Market,,,,,,,,,,,,,,,,,"$758,889","$758,889","$758,889","$758,889","$758,889","$758,889","$758,889","$758,889","$758,889","$758,889","$758,889","$758,889","$910,667","$910,667","$910,667","$910,667","$910,667","$910,667","$910,667","$910,667","$910,667","$910,667","$910,667","$910,667","$1,001,733","$1,001,733"
250,APAC,Healthcare,SMB,,,,,,,,,,,,,,,,,"$828,976","$828,976","$828,976","$828,976","$828,976","$828,976","$828,976","$828,976","$828,976","$828,976","$828,976","$828,976","$994,771","$994,771","$994,771","$994,771","$994,771","$994,771","$994,771","$994,771","$994,771","$994,771","$994,771","$994,771","$1,094,248","$1,094,248"
251,APAC,Travel,Middle Market,,,,,,,,,,,,,,,,,"$409,240","$409,240","$409,240","$409,240","$409,240","$409,240","$409,240","$409,240","$409,240","$409,240","$409,240","$409,240","$491,088","$491,088","$491,088","$491,088","$491,088","$491,088","$491,088","$491,088","$491,088","$491,088","$491,088","$491,088","$687,523","$687,523"
252,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,,"$472,425","$472,425","$472,425","$472,425","$472,425","$472,425","$472,425","$472,425","$472,425","$472,425","$472,425","$472,425","$566,910","$566,910","$566,910","$566,910","$566,910","$566,910","$566,910","$566,910","$566,910","$566,910","$566,910","$566,910","$793,674","$793,674"
253,APAC,Healthcare,Middle Market,,,,,,,,,,,,,,,,,"$137,071","$137,071","$137,071","$137,071","$137,071","$137,071","$137,071","$137,071","$137,071","$137,071","$137,071","$137,071","$164,485","$164,485","$164,485","$164,485","$164,485","$164,485","$164,485","$164,485","$164,485","$164,485","$164,485","$164,485","$230,279","$230,279"
254,APAC,Financial Services,Middle Market,,,,,,,,,,,,,,,,,"$975,441","$975,441","$975,441","$975,441","$975,441","$975,441","$975,441","$975,441","$975,441","$975,441","$975,441","$975,441","$1,170,529","$1,170,529","$1,170,529","$1,170,529","$1,170,529","$1,170,529","$1,170,529","$1,170,529","$1,170,529","$1,170,529","$1,170,529","$1,170,529","$1,638,741","$1,638,741"
255,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,,"$586,640","$586,640","$586,640","$586,640","$586,640","$586,640","$586,640","$586,640","$586,640","$586,640","$586,640","$586,640","$703,968","$703,968","$703,968","$703,968","$703,968","$703,968","$703,968","$703,968","$703,968","$703,968","$703,968","$703,968","$985,555","$985,555"
256,APAC,Financial Services,Middle Market,,,,,,,,,,,,,,,,,"$743,160","$743,160","$743,160","$743,160","$743,160","$743,160","$743,160","$743,160","$743,160","$743,160","$743,160","$743,160","$891,792","$891,792","$891,792","$891,792","$891,792","$891,792","$891,792","$891,792","$891,792","$891,792","$891,792","$891,792","$1,248,509","$1,248,509"
257,APAC,Financial Services,SMB,,,,,,,,,,,,,,,,,"$680,243","$680,243","$680,243","$680,243","$680,243","$680,243","$680,243","$680,243","$680,243","$680,243","$680,243","$680,243","$816,292","$816,292","$816,292","$816,292","$816,292","$816,292","$816,292","$816,292","$816,292","$816,292","$816,292","$816,292","$1,142,808","$1,142,808"
258,EMEA,Travel,Enterprise,,,,,,,,,,,,,,,,,"$410,458","$410,458","$410,458","$410,458","$410,458","$410,458","$410,458","$410,458","$410,458","$410,458","$410,458","$410,458","$492,550","$492,550","$492,550","$492,550","$492,550","$492,550","$492,550","$492,550","$492,550","$492,550","$492,550","$492,550","$689,569","$689,569"
259,North America,Financial Services,SMB,,,,,,,,,,,,,,,,,"$626,128","$626,128","$626,128","$626,128","$626,128","$626,128","$626,128","$626,128","$626,128","$626,128","$626,128","$626,128","$751,354","$751,354","$751,354","$751,354","$751,354","$751,354","$751,354","$751,354","$751,354","$751,354","$751,354","$751,354",0,0
260,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,,"$726,540","$726,540","$726,540","$726,540","$726,540","$726,540","$726,540","$726,540","$726,540","$726,540","$726,540","$726,540","$871,848","$871,848","$871,848","$871,848","$871,848","$871,848","$871,848","$871,848","$871,848","$871,848","$871,848","$871,848",0,0
261,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,,"$706,279","$706,279","$706,279","$706,279","$706,279","$706,279","$706,279","$706,279","$706,279","$706,279","$706,279","$706,279","$847,535","$847,535","$847,535","$847,535","$847,535","$847,535","$847,535","$847,535","$847,535","$847,535","$847,535","$847,535",0,0
262,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,,"$527,549","$527,549","$527,549","$527,549","$527,549","$527,549","$527,549","$527,549","$527,549","$527,549","$527,549","$527,549","$263,775","$263,775","$263,775","$263,775","$263,775","$263,775","$263,775","$263,775","$263,775","$263,775","$263,775","$263,775",0,0
